Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,phase
0.575412,0.213292,0.593867,0.202371,0.566225,0.18869,0.5325,0.240523,0.514026,0.292416,0.62147,0.213234,0.658244,0.256881,0.665888,0.327862,0.59534,0.281427,0.579976,0.273247,0.535533,0.349691,0.472633,0.401481,0.610699,0.289636,0.583103,0.335954,0.540124,0.428678,0.572342,0.202276,0.583085,0.205047,0.567733,0.185952,0.599972,0.196933,0.518614,0.439653,0.526308,0.447824,0.532468,0.439658,0.449661,0.423188,0.448092,0.406932,0.469593,0.409682,right
0.533993,0.357818,0.540098,0.352368,0.511037,0.336022,0.477299,0.382294,0.457263,0.434174,0.566204,0.366026,0.589206,0.40144,0.583118,0.47505,0.529417,0.409654,0.515554,0.398758,0.494104,0.420558,0.471124,0.477866,0.543194,0.420611,0.53244,0.466871,0.487984,0.505124,0.530892,0.34686,0.541654,0.349601,0.521723,0.333316,0.553921,0.341407,0.474193,0.516016,0.481825,0.518763,0.480327,0.505076,0.469615,0.480598,0.466494,0.477842,0.468053,0.488698,right
0.480305,0.325,0.477286,0.316931,0.448163,0.316795,0.425126,0.376919,0.425156,0.439557,0.504879,0.319618,0.521764,0.376865,0.527824,0.43419,0.463437,0.393193,0.448123,0.387837,0.438881,0.409658,0.434278,0.472384,0.478772,0.395986,0.506371,0.398788,0.455742,0.475076,0.474182,0.31409,0.486416,0.314114,0.465001,0.297881,0.495672,0.300548,0.449695,0.510556,0.455799,0.51061,0.443514,0.480531,0.432756,0.491458,0.4312,0.488674,0.432792,0.480527,right
0.446628,0.128621,0.44197,0.11765,0.41589,0.125944,0.386819,0.177836,0.386807,0.232383,0.46962,0.104061,0.509431,0.123277,0.546237,0.161393,0.432735,0.17769,0.415915,0.1805,0.457277,0.207737,0.425105,0.319626,0.448128,0.172321,0.483356,0.20236,0.451223,0.314152,0.441929,0.117778,0.452733,0.117692,0.431241,0.106863,0.460381,0.101447,0.466541,0.355135,0.469582,0.352261,0.44509,0.319669,0.448092,0.346888,0.437384,0.344226,0.415931,0.330551,middle
0.472623,0.0958851,0.465028,0.0850755,0.442013,0.104174,0.41894,0.17774,0.422077,0.232339,0.492564,0.0713149,0.521689,0.0959412,0.547828,0.142211,0.461954,0.158633,0.446613,0.16687,0.48187,0.218623,0.495612,0.322396,0.478791,0.147714,0.512509,0.207802,0.52939,0.308749,0.466507,0.0850462,0.477257,0.0823463,0.455734,0.0741095,0.484868,0.0687171,0.549346,0.335948,0.550905,0.325081,0.523304,0.319715,0.523264,0.349633,0.51253,0.354998,0.491051,0.33598,middle
0.550858,0.194126,0.546217,0.194189,0.52174,0.218709,0.494116,0.281472,0.489567,0.344239,0.572338,0.175016,0.606136,0.191464,0.63373,0.22411,0.543222,0.262282,0.527874,0.273167,0.558505,0.308661,0.596869,0.379642,0.558563,0.248699,0.598396,0.305982,0.641331,0.357787,0.543248,0.185861,0.555507,0.180561,0.532515,0.180413,0.563137,0.164232,0.661341,0.379675,0.664352,0.36606,0.639859,0.371425,0.613777,0.393303,0.604546,0.401493,0.599978,0.387834,left
0.596886,0.308676,0.599987,0.31144,0.572316,0.330466,0.54623,0.390585,0.546234,0.455951,0.627522,0.292409,0.659764,0.316833,0.68128,0.355099,0.647481,0.401428,0.632167,0.420494,0.652111,0.475096,0.685822,0.545999,0.662803,0.382353,0.699616,0.434148,0.744109,0.507832,0.590727,0.297855,0.601517,0.292434,0.580006,0.292338,0.609126,0.275957,0.738016,0.543327,0.75025,0.537825,0.751799,0.513328,0.691971,0.562423,0.682781,0.565129,0.690435,0.55144,left
0.584603,0.393255,0.583092,0.39333,0.55858,0.415101,0.546327,0.486039,0.573887,0.540522,0.607598,0.371497,0.632131,0.42053,0.633743,0.483253,0.592283,0.450481,0.576985,0.461469,0.586186,0.488678,0.627572,0.53244,0.606087,0.436972,0.635251,0.483246,0.693496,0.537768,0.576989,0.382416,0.590711,0.379538,0.56773,0.376866,0.596931,0.360542,0.707339,0.570507,0.711924,0.556933,0.695084,0.537886,0.645964,0.545998,0.638295,0.551528,0.633678,0.529684,left
0.552418,0.316833,0.549355,0.319654,0.521726,0.335919,0.506368,0.395947,0.512539,0.46972,0.578503,0.305925,0.607573,0.346959,0.596916,0.406923,0.56625,0.409654,0.549309,0.420518,0.553946,0.450549,0.616853,0.516063,0.584616,0.401407,0.619897,0.464252,0.684286,0.516107,0.544775,0.308649,0.55705,0.303225,0.534065,0.300501,0.566244,0.28952,0.687361,0.548775,0.693548,0.537906,0.691957,0.513354,0.632207,0.54873,0.624458,0.554193,0.627558,0.515971,left
0.543181,0.232324,0.549344,0.210556,0.520196,0.213158,0.486458,0.22959,0.492608,0.297746,0.579986,0.207844,0.618367,0.245972,0.595362,0.292221,0.556988,0.281483,0.540129,0.284161,0.5371,0.360589,0.580023,0.469654,0.572368,0.281424,0.579993,0.374068,0.633694,0.461462,0.53705,0.224172,0.547842,0.221475,0.529393,0.210569,0.5616,0.207719,0.627523,0.505109,0.635273,0.502326,0.64597,0.464182,0.572319,0.524181,0.567772,0.515998,0.589242,0.472385,middle
0.622982,0.324999,0.62296,0.316911,0.593789,0.31684,0.57999,0.385029,0.593792,0.417788,0.653607,0.316884,0.656653,0.404191,0.626021,0.434109,0.621447,0.409606,0.606071,0.406916,0.584673,0.518757,0.56159,0.60324,0.638296,0.409666,0.638336,0.510584,0.630606,0.608737,0.616847,0.311459,0.630676,0.311491,0.60612,0.297787,0.644374,0.292377,0.618345,0.6251,0.627537,0.625134,0.629076,0.614213,0.552439,0.625087,0.547767,0.616914,0.563131,0.608739,middle
0.6306,0.40695,0.632115,0.404116,0.601526,0.387737,0.59072,0.447772,0.596853,0.483256,0.658246,0.415115,0.649018,0.491434,0.633665,0.515975,0.62144,0.453317,0.604574,0.44232,0.580013,0.516073,0.524824,0.573322,0.638334,0.469585,0.613783,0.543285,0.583088,0.611541,0.624486,0.395946,0.638302,0.398768,0.615332,0.379584,0.652136,0.385142,0.564695,0.646957,0.573905,0.649722,0.576945,0.61417,0.501796,0.638731,0.495658,0.627857,0.518668,0.570577,right
0.662856,0.401541,0.658269,0.38786,0.630627,0.368644,0.607669,0.447805,0.615272,0.488747,0.688886,0.404261,0.667432,0.477884,0.64292,0.50509,0.646024,0.44787,0.630642,0.431484,0.592311,0.496846,0.507947,0.576047,0.664403,0.466867,0.627561,0.529671,0.590727,0.573286,0.656712,0.38775,0.670541,0.390589,0.644446,0.371461,0.68433,0.379552,0.570847,0.614236,0.581591,0.616955,0.583059,0.570514,0.501833,0.61965,0.494162,0.608707,0.500297,0.57333,right
0.764104,0.480552,0.753368,0.469597,0.72418,0.447919,0.693489,0.50787,0.676656,0.570509,0.784006,0.488796,0.774808,0.55693,0.7625,0.611457,0.724162,0.529589,0.705791,0.513326,0.665919,0.606033,0.579993,0.679671,0.741103,0.543244,0.724179,0.616935,0.670531,0.682428,0.7579,0.464132,0.773259,0.469554,0.742653,0.447812,0.78249,0.464184,0.664403,0.728709,0.673564,0.726102,0.659741,0.682434,0.580019,0.731438,0.569285,0.717879,0.567733,0.676915,right
0.678141,0.556924,0.667384,0.554129,0.633662,0.535077,0.598455,0.562377,0.593809,0.627889,0.698096,0.570529,0.684346,0.641456,0.67662,0.687914,0.641337,0.600521,0.619863,0.584183,0.579965,0.704152,0.491093,0.799707,0.661291,0.614148,0.649011,0.704243,0.59538,0.802483,0.670507,0.537905,0.687366,0.543317,0.656667,0.526933,0.699641,0.537832,0.606052,0.859747,0.61219,0.854249,0.578495,0.810613,0.50183,0.862516,0.492603,0.857011,0.475712,0.799718,right
0.576926,0.43685,0.561605,0.425954,0.523274,0.42322,0.486488,0.499629,0.520199,0.584248,0.598465,0.42606,0.595404,0.521434,0.581577,0.578774,0.543227,0.51873,0.521781,0.513272,0.515593,0.616904,0.457323,0.758738,0.563168,0.526912,0.572354,0.619633,0.54477,0.756103,0.566206,0.423169,0.583132,0.420442,0.547781,0.404207,0.593813,0.398745,0.566236,0.799777,0.572371,0.791516,0.530915,0.775095,0.484932,0.807866,0.471143,0.805153,0.441959,0.76965,middle
0.474237,0.368682,0.486499,0.379639,0.463419,0.406932,0.458801,0.485987,0.466516,0.551478,0.511029,0.352415,0.555492,0.376865,0.549381,0.426054,0.51717,0.469609,0.50177,0.483289,0.491088,0.491399,0.563149,0.556862,0.534013,0.453302,0.569306,0.502399,0.635203,0.554279,0.468082,0.360485,0.480305,0.355047,0.46037,0.357692,0.494118,0.336073,0.664336,0.57605,0.665878,0.565143,0.63679,0.565072,0.576949,0.573255,0.569262,0.581438,0.575386,0.55699,left
0.414397,0.393211,0.434264,0.412413,0.408244,0.442353,0.400581,0.516025,0.392908,0.592319,0.457322,0.38505,0.497178,0.406928,0.487976,0.458704,0.478767,0.502311,0.460419,0.513234,0.43734,0.516067,0.50486,0.581461,0.494123,0.48874,0.515576,0.540628,0.580053,0.586919,0.408225,0.382441,0.420482,0.376869,0.40209,0.385184,0.434354,0.363202,0.606115,0.608734,0.607634,0.597852,0.583107,0.59508,0.521747,0.600541,0.511038,0.606078,0.515631,0.581514,left
0.354536,0.360547,0.369916,0.376951,0.346878,0.4014,0.345396,0.491511,0.340793,0.581423,0.392924,0.355075,0.417399,0.420514,0.391338,0.461374,0.40979,0.469685,0.394438,0.483338,0.368353,0.4887,0.437364,0.595031,0.42514,0.456034,0.435898,0.532324,0.504835,0.589653,0.348381,0.352416,0.359135,0.346867,0.340764,0.352331,0.372993,0.330552,0.532471,0.608798,0.530953,0.597884,0.512513,0.597813,0.412806,0.625095,0.412815,0.619588,0.451159,0.597895,left
0.682736,0.297843,0.687405,0.314069,0.655152,0.300469,0.616786,0.355011,0.586177,0.409646,0.719543,0.325069,0.742651,0.423277,0.730358,0.496915,0.682757,0.417793,0.664408,0.401439,0.604567,0.483243,0.529427,0.548703,0.699659,0.434116,0.662818,0.447859,0.596873,0.562421,0.676655,0.286822,0.690486,0.286887,0.665911,0.276041,0.704287,0.278657,0.570784,0.576062,0.580019,0.584267,0.586153,0.575965,0.504834,0.573288,0.501769,0.556999,0.524806,0.559703,right
0.770208,0.275892,0.768685,0.284203,0.738019,0.273182,0.716505,0.346924,0.716498,0.406911,0.799357,0.295096,0.794748,0.398733,0.765563,0.42606,0.754872,0.376917,0.734928,0.368728,0.688943,0.447775,0.616837,0.499636,0.774792,0.387806,0.753313,0.434216,0.701179,0.496883,0.764061,0.262332,0.779375,0.264972,0.7518,0.251503,0.791721,0.254184,0.68583,0.510502,0.696586,0.51605,0.68736,0.502359,0.587706,0.5215,0.587689,0.510559,0.612231,0.505132,right
0.61838,0.205059,0.607589,0.215928,0.576939,0.21055,0.537095,0.267824,0.538637,0.308749,0.638323,0.218683,0.687338,0.251333,0.739512,0.292436,0.57392,0.319562,0.555475,0.308703,0.572354,0.374138,0.507915,0.442355,0.595341,0.330508,0.64751,0.344186,0.578462,0.428725,0.610661,0.188717,0.626062,0.188784,0.596871,0.183287,0.635218,0.185919,0.572365,0.450565,0.578507,0.453279,0.564677,0.43418,0.474209,0.464205,0.474208,0.453238,0.500241,0.45051,right
0.523293,0.292348,0.520177,0.284103,0.488023,0.292419,0.441983,0.319703,0.431258,0.344109,0.552371,0.273339,0.593828,0.276018,0.642857,0.300502,0.501829,0.423338,0.486414,0.423233,0.510972,0.51868,0.446625,0.616881,0.518656,0.425955,0.557043,0.475173,0.500254,0.600588,0.51716,0.278774,0.530953,0.27869,0.50636,0.270519,0.541683,0.267741,0.520162,0.641463,0.520192,0.633312,0.487967,0.608731,0.463449,0.652339,0.454234,0.649644,0.434312,0.619718,right
0.526328,0.393227,0.514059,0.393301,0.48342,0.409663,0.442014,0.469732,0.437363,0.529588,0.54478,0.379531,0.573837,0.420465,0.603021,0.464182,0.520161,0.505094,0.50028,0.510616,0.530902,0.575952,0.517093,0.717916,0.537113,0.49686,0.567786,0.581451,0.560068,0.731539,0.520154,0.382371,0.532432,0.37956,0.504816,0.376798,0.53711,0.363172,0.589229,0.775173,0.593805,0.766883,0.552418,0.747836,0.540146,0.747799,0.529414,0.750613,0.506429,0.731565,middle
0.56466,0.535149,0.555507,0.548745,0.527891,0.562472,0.501782,0.644225,0.5049,0.715099,0.584601,0.535008,0.61837,0.573238,0.64597,0.627851,0.563114,0.64687,0.544786,0.65789,0.578488,0.731405,0.619897,0.81613,0.580002,0.633354,0.62298,0.734249,0.688913,0.807837,0.55698,0.526869,0.569315,0.521467,0.543191,0.518803,0.575404,0.507848,0.714979,0.851463,0.71806,0.837855,0.696582,0.813327,0.635245,0.837895,0.627545,0.848772,0.632147,0.824308,middle
0.49568,0.486055,0.498756,0.486036,0.472631,0.507811,0.449626,0.573236,0.443481,0.638719,0.524794,0.466888,0.560048,0.510529,0.563162,0.575944,0.523291,0.554125,0.507913,0.562429,0.520171,0.584215,0.57235,0.657819,0.540171,0.540555,0.593792,0.614117,0.659753,0.646995,0.488,0.480492,0.500235,0.472337,0.478801,0.475073,0.509419,0.453294,0.678178,0.685109,0.681258,0.67147,0.665909,0.644188,0.595341,0.690569,0.58461,0.693355,0.580017,0.655081,left
0.426597,0.445106,0.434266,0.445089,0.409807,0.466825,0.411287,0.535144,0.422024,0.592357,0.455792,0.425958,0.481844,0.46972,0.4711,0.521523,0.460402,0.510527,0.44507,0.518793,0.438878,0.548712,0.498706,0.608776,0.475701,0.499678,0.504848,0.56243,0.575381,0.619734,0.420479,0.436932,0.431229,0.431453,0.411301,0.428733,0.441959,0.415135,0.581502,0.647022,0.587688,0.63868,0.584627,0.619723,0.514031,0.63063,0.504854,0.638738,0.50947,0.611433,left
0.486413,0.445003,0.498705,0.447874,0.474221,0.466856,0.474177,0.532413,0.469557,0.595053,0.52175,0.431504,0.544781,0.488787,0.550843,0.529681,0.521743,0.537822,0.50487,0.546027,0.529366,0.586989,0.560087,0.619598,0.538578,0.529654,0.570802,0.586864,0.630655,0.625228,0.481831,0.43416,0.491028,0.43143,0.472715,0.425998,0.503336,0.41777,0.632125,0.652386,0.639838,0.644131,0.639854,0.627817,0.55238,0.64155,0.547825,0.638818,0.57233,0.619697,left
0.567721,0.423327,0.579964,0.425941,0.556967,0.436966,0.544773,0.515976,0.52944,0.578758,0.599979,0.415056,0.616803,0.480482,0.606045,0.537822,0.609145,0.499633,0.593869,0.505091,0.563117,0.526961,0.610716,0.625163,0.624464,0.494198,0.615318,0.573228,0.675109,0.64138,0.561622,0.415063,0.572303,0.412434,0.555454,0.404285,0.586145,0.398717,0.658242,0.665974,0.667435,0.663312,0.688876,0.641549,0.592274,0.652376,0.590758,0.64423,0.621457,0.630641,left
0.556967,0.363218,0.567757,0.357866,0.543239,0.360437,0.518637,0.412365,0.492573,0.464086,0.590725,0.360441,0.616833,0.420553,0.606072,0.47239,0.583072,0.439607,0.569274,0.436868,0.533994,0.480482,0.549325,0.600557,0.595406,0.442395,0.563182,0.499675,0.599997,0.616903,0.552406,0.352348,0.561624,0.354977,0.544723,0.338694,0.576928,0.338722,0.570817,0.638658,0.581549,0.641431,0.610688,0.62514,0.523253,0.630574,0.524778,0.62236,0.558517,0.611537,left
0.556967,0.363218,0.567757,0.357866,0.543239,0.360437,0.518637,0.412365,0.492573,0.464086,0.590725,0.360441,0.616833,0.420553,0.606072,0.47239,0.583072,0.439607,0.569274,0.436868,0.533994,0.480482,0.549325,0.600557,0.595406,0.442395,0.563182,0.499675,0.599997,0.616903,0.552406,0.352348,0.561624,0.354977,0.544723,0.338694,0.576928,0.338722,0.570817,0.638658,0.581549,0.641431,0.610688,0.62514,0.523253,0.630574,0.524778,0.62236,0.558517,0.611537,middle
0.527902,0.371475,0.546272,0.371411,0.521777,0.357779,0.486435,0.385061,0.45271,0.415046,0.567775,0.387833,0.596919,0.439705,0.595398,0.499627,0.549322,0.439631,0.537083,0.428657,0.495694,0.483228,0.446608,0.515937,0.560114,0.447902,0.517104,0.505037,0.468026,0.559588,0.527841,0.36046,0.534032,0.363312,0.521717,0.349593,0.550848,0.360508,0.437379,0.556973,0.449648,0.567824,0.455806,0.562373,0.428158,0.529573,0.428159,0.516006,0.446541,0.52422,right
0.581539,0.518715,0.587654,0.510546,0.563124,0.491413,0.532489,0.494221,0.506346,0.518789,0.607682,0.529618,0.629056,0.578731,0.622921,0.635941,0.567715,0.565122,0.555502,0.551482,0.520177,0.597779,0.460375,0.625157,0.578471,0.578768,0.550876,0.622301,0.506372,0.652381,0.57845,0.507907,0.587672,0.513199,0.572356,0.491514,0.598399,0.505119,0.492622,0.655099,0.498696,0.663354,0.50176,0.660604,0.440482,0.644184,0.440426,0.633252,0.449625,0.627895,right
0.567753,0.578716,0.563124,0.575962,0.541634,0.556971,0.511007,0.576015,0.497252,0.611524,0.586136,0.589697,0.59847,0.638798,0.593824,0.690669,0.534025,0.627784,0.521736,0.6196,0.492611,0.685173,0.429686,0.728752,0.547798,0.636059,0.558489,0.663213,0.503291,0.728816,0.56319,0.567805,0.573866,0.57062,0.55699,0.554195,0.583079,0.562431,0.504843,0.758822,0.507935,0.758718,0.492583,0.728841,0.434284,0.758869,0.426665,0.753293,0.420495,0.725986,right
0.535507,0.521451,0.530899,0.513367,0.506346,0.510591,0.477264,0.546014,0.468035,0.589653,0.553983,0.516036,0.569272,0.573348,0.569225,0.625094,0.517146,0.559669,0.503329,0.559598,0.507926,0.625156,0.460364,0.690603,0.530919,0.562394,0.549323,0.586972,0.509515,0.679711,0.530919,0.5106,0.541623,0.513186,0.520244,0.499691,0.547772,0.505037,0.520246,0.715113,0.523236,0.709627,0.50023,0.687779,0.469615,0.717896,0.461948,0.715134,0.449647,0.693283,right
0.556944,0.355121,0.550846,0.355049,0.527825,0.357786,0.498778,0.404262,0.49723,0.458683,0.575395,0.349637,0.596918,0.390484,0.598397,0.439688,0.543212,0.401371,0.527873,0.404152,0.55393,0.428818,0.546267,0.532419,0.558572,0.396018,0.586138,0.415042,0.584572,0.52145,0.549366,0.344247,0.5586,0.344123,0.540172,0.338736,0.567727,0.333269,0.606126,0.551415,0.607624,0.54057,0.576984,0.53247,0.563147,0.554228,0.552403,0.556943,0.541694,0.540624,middle
0.58462,0.325125,0.578472,0.322421,0.555482,0.338747,0.527895,0.393197,0.521735,0.4479,0.601516,0.308765,0.633733,0.319703,0.65358,0.366042,0.580012,0.387758,0.566197,0.398616,0.593832,0.431523,0.62757,0.507891,0.593822,0.376938,0.629127,0.431507,0.672017,0.486042,0.579981,0.316911,0.589245,0.314235,0.569292,0.311417,0.595387,0.305928,0.693535,0.510535,0.695081,0.499654,0.670487,0.496963,0.645934,0.52146,0.635251,0.52966,0.629079,0.516035,left
0.6076,0.398762,0.604502,0.393299,0.583093,0.41784,0.560061,0.483211,0.557036,0.545937,0.624511,0.374076,0.658239,0.382274,0.684332,0.415152,0.610719,0.447735,0.599953,0.458772,0.630591,0.505099,0.658226,0.554208,0.621464,0.434211,0.655199,0.488646,0.696606,0.516096,0.601466,0.390586,0.61218,0.387794,0.592281,0.382346,0.618367,0.376846,0.708821,0.524191,0.708866,0.513328,0.702677,0.526918,0.66746,0.5706,0.66131,0.57606,0.662858,0.55697,left
0.595308,0.453244,0.601443,0.445169,0.57845,0.456017,0.566179,0.524155,0.575411,0.584265,0.622945,0.436882,0.650575,0.472428,0.665874,0.524131,0.612216,0.494222,0.599923,0.502299,0.592272,0.521417,0.630596,0.567821,0.624496,0.488816,0.641357,0.526881,0.658213,0.556935,0.590716,0.445026,0.599925,0.442418,0.58309,0.434247,0.609212,0.431418,0.659799,0.556872,0.665893,0.543263,0.658212,0.55692,0.642929,0.578776,0.636799,0.584246,0.635215,0.565105,left
0.483415,0.390523,0.484875,0.379626,0.457353,0.387757,0.42974,0.420618,0.432817,0.486009,0.509452,0.368775,0.54319,0.401511,0.535598,0.461414,0.492577,0.445127,0.475752,0.453254,0.486465,0.532335,0.53405,0.600662,0.507914,0.439624,0.527871,0.532459,0.589207,0.603331,0.477298,0.382286,0.488014,0.379626,0.469569,0.371403,0.497219,0.365963,0.5877,0.638813,0.596848,0.630589,0.59839,0.60324,0.541656,0.641462,0.533981,0.6415,0.544774,0.600611,left
0.512554,0.469603,0.51098,0.466917,0.483411,0.469568,0.463436,0.505072,0.475716,0.554159,0.538571,0.464098,0.560102,0.529722,0.537065,0.557032,0.512577,0.532359,0.497219,0.535042,0.495701,0.606012,0.506345,0.706963,0.527895,0.532331,0.533969,0.600484,0.55706,0.701445,0.507903,0.461416,0.518634,0.458732,0.49717,0.450642,0.524841,0.447785,0.543216,0.742353,0.55239,0.739635,0.566241,0.707023,0.495655,0.747891,0.489518,0.739691,0.511041,0.712473,middle
0.642882,0.57867,0.644469,0.575961,0.62295,0.55141,0.607583,0.606022,0.60453,0.644229,0.667427,0.592376,0.655182,0.657848,0.635215,0.676957,0.633656,0.625121,0.619917,0.611536,0.586191,0.671549,0.540113,0.720568,0.645938,0.641403,0.610676,0.712419,0.578504,0.78609,0.639824,0.565182,0.650532,0.573259,0.633711,0.551517,0.662835,0.565052,0.569327,0.826959,0.578463,0.826956,0.572335,0.791504,0.527884,0.753296,0.523232,0.739689,0.535537,0.720566,right
0.702695,0.622345,0.696592,0.62229,0.670525,0.603334,0.652056,0.671534,0.66128,0.704174,0.722642,0.630654,0.714972,0.68791,0.698132,0.720601,0.682749,0.671529,0.668928,0.663259,0.638283,0.723341,0.567726,0.780596,0.696589,0.682452,0.664398,0.747886,0.635251,0.788776,0.69658,0.608797,0.708855,0.614144,0.685888,0.597831,0.718089,0.603371,0.624493,0.818804,0.632145,0.821558,0.626042,0.788794,0.563139,0.824258,0.555467,0.813319,0.558526,0.777862,right
0.480298,0.382268,0.481813,0.38786,0.46345,0.398785,0.448117,0.450473,0.449633,0.49688,0.497221,0.379613,0.517158,0.412332,0.520235,0.447743,0.488007,0.445012,0.477235,0.450492,0.484941,0.4505,0.514041,0.502416,0.500226,0.436975,0.524813,0.466986,0.557036,0.505114,0.475679,0.376895,0.483342,0.37411,0.469585,0.374107,0.488008,0.363356,0.572358,0.518698,0.573854,0.510513,0.558519,0.51323,0.526334,0.515959,0.520214,0.518773,0.517117,0.507737,left
0.489497,0.436952,0.495638,0.445093,0.478745,0.458661,0.46954,0.510456,0.469569,0.556889,0.511039,0.431454,0.53097,0.455987,0.530966,0.480512,0.512491,0.491514,0.501806,0.499653,0.49716,0.524177,0.532501,0.565147,0.521697,0.485986,0.520162,0.507867,0.543177,0.570478,0.484923,0.431447,0.492581,0.428689,0.481797,0.42611,0.498768,0.420492,0.533994,0.59232,0.541625,0.589588,0.54778,0.575953,0.527828,0.592359,0.526335,0.589614,0.54015,0.570491,left
0.51404,0.529651,0.524833,0.535185,0.509484,0.554173,0.504848,0.600594,0.500255,0.649659,0.540154,0.521539,0.566209,0.532427,0.563157,0.559596,0.555504,0.597763,0.546287,0.603298,0.538636,0.622449,0.572308,0.666087,0.564667,0.587,0.584633,0.63603,0.627521,0.6579,0.509466,0.524123,0.517144,0.518774,0.506343,0.518756,0.526316,0.510598,0.636778,0.671439,0.639846,0.663317,0.63216,0.66064,0.570794,0.682384,0.56623,0.682306,0.580006,0.666124,left
0.420544,0.37695,0.431236,0.379715,0.409808,0.368702,0.380659,0.385005,0.351503,0.409603,0.449695,0.390599,0.46962,0.453222,0.465003,0.51321,0.434321,0.447784,0.422035,0.439615,0.376004,0.49151,0.326961,0.535107,0.446603,0.45594,0.412883,0.464249,0.388281,0.518713,0.418934,0.365992,0.426635,0.371368,0.412812,0.357892,0.438937,0.365957,0.380638,0.52961,0.382146,0.535061,0.354581,0.537784,0.323884,0.551521,0.319272,0.543302,0.322365,0.53782,right
0.428142,0.37954,0.43742,0.379664,0.41897,0.371403,0.391328,0.393221,0.366813,0.423292,0.457286,0.387875,0.472628,0.450531,0.460446,0.507759,0.428209,0.45599,0.419008,0.447803,0.379133,0.491373,0.331547,0.529568,0.438896,0.464219,0.396003,0.510592,0.368323,0.551513,0.426608,0.368659,0.432813,0.37137,0.42353,0.357827,0.445045,0.366021,0.359172,0.554163,0.363777,0.559706,0.362188,0.554172,0.313136,0.551412,0.311587,0.537761,0.330044,0.532361,right
0.472657,0.36058,0.475718,0.371381,0.455759,0.360557,0.438907,0.40138,0.435882,0.439669,0.49567,0.376878,0.486462,0.431435,0.46655,0.453341,0.463476,0.420504,0.451223,0.415053,0.429722,0.461491,0.382153,0.494294,0.475699,0.423353,0.461882,0.464115,0.432816,0.502376,0.469617,0.352373,0.478789,0.355121,0.463432,0.344105,0.488012,0.352382,0.426675,0.507843,0.431258,0.513329,0.428162,0.502428,0.36373,0.513303,0.360681,0.502387,0.380651,0.499697,right
0.587668,0.322421,0.584588,0.327733,0.563109,0.319603,0.537064,0.338738,0.527827,0.363318,0.60608,0.333188,0.632146,0.357861,0.658295,0.387735,0.564679,0.401389,0.552381,0.395909,0.55853,0.434206,0.517163,0.477771,0.578453,0.40425,0.604593,0.409658,0.569275,0.469563,0.583066,0.314188,0.593766,0.31421,0.575399,0.308676,0.599984,0.311346,0.575423,0.483263,0.576975,0.48593,0.560085,0.472401,0.523292,0.496848,0.514079,0.491396,0.51098,0.472445,right
0.50486,0.330561,0.498777,0.333217,0.478828,0.333326,0.452705,0.338737,0.437385,0.344176,0.521708,0.33057,0.547823,0.338662,0.575398,0.357698,0.48497,0.431388,0.474198,0.428777,0.480339,0.494238,0.435879,0.540654,0.497173,0.428798,0.530909,0.447751,0.495644,0.529613,0.498786,0.322278,0.50798,0.319676,0.492551,0.314254,0.517076,0.314259,0.509416,0.554198,0.509501,0.548803,0.484964,0.535157,0.445019,0.567767,0.435891,0.562355,0.426635,0.543264,right
0.465028,0.376878,0.458905,0.371367,0.438891,0.379687,0.408263,0.398663,0.39292,0.417739,0.480329,0.360601,0.503324,0.366054,0.524809,0.395986,0.461957,0.469577,0.449671,0.472318,0.471089,0.532458,0.445032,0.630625,0.474229,0.466832,0.503338,0.521488,0.492569,0.630599,0.460406,0.368674,0.469621,0.36594,0.451207,0.360436,0.475717,0.352391,0.512557,0.66048,0.512573,0.64966,0.483348,0.641461,0.464954,0.652402,0.457278,0.655155,0.435823,0.641411,middle
0.483335,0.442412,0.4757,0.447796,0.457262,0.456075,0.432774,0.515967,0.429744,0.565175,0.49571,0.439615,0.520231,0.464138,0.541662,0.499622,0.47881,0.532466,0.466555,0.540534,0.491024,0.597788,0.515593,0.679608,0.491064,0.526922,0.523236,0.58967,0.558565,0.663204,0.477216,0.434218,0.484969,0.431435,0.466561,0.428648,0.492617,0.420594,0.575425,0.679696,0.578483,0.668759,0.556973,0.674168,0.537113,0.690561,0.529379,0.698703,0.514063,0.685222,middle
0.503335,0.447849,0.494114,0.445058,0.477229,0.466903,0.460379,0.529654,0.46191,0.589652,0.511042,0.425902,0.541704,0.428656,0.570767,0.45865,0.51866,0.513341,0.509469,0.524252,0.533971,0.556901,0.550857,0.600534,0.526339,0.502428,0.566228,0.5569,0.621452,0.603387,0.497206,0.442294,0.507862,0.436966,0.486471,0.428803,0.511024,0.423283,0.624465,0.644163,0.63216,0.633364,0.629078,0.606004,0.567734,0.614253,0.560048,0.617001,0.552417,0.605991,left
